Order_ID,Date,Restaurant,Food_Item,Category,Price,Quantity,Delivery_Time_Minutes,City,Customer_Rating,Payment_Method,Date_Flag,Day,Month,Month_Name,Revenue
101413,2024-02-27,Cafe Aroma,Biryani,Indian,1450.49,2,74.0,delhi,1.8,cash,False,27,2,February,2900.98
101414,,Wok Station,Sandwich,Snacks,397.8,8,18.0,chennai,2.3,wallet,True,,,,3182.4
101415,2024-06-16,Pizza Nation,Salad,Healthy,679.94,6,31.0,mumbai,4.6,cash,False,16,6,June,4079.6400000000003
101416,2024-05-28,Spice Villa,Paneer Tikka,Indian,711.32,8,24.0,pune,3.4,upi,False,28,5,May,5690.56
101417,2024-06-27,Tandoori Express,Sandwich,Snacks,786.42,1,29.0,bangalore,2.5,wallet,False,27,6,June,786.42
101418,2024-02-11,Healthy Bites,Pasta,Italian,896.14,6,49.0,mumbai,3.4,card,False,11,2,February,5376.84
101419,2024-04-15,Burger Hub,Salad,Healthy,1128.21,1,90.0,mumbai,4.1,cash,False,15,4,April,1128.21
101420,2024-06-07,Healthy Bites,Coffee,Beverages,767.89,8,73.0,mumbai,2.4,wallet,False,7,6,June,6143.12
101421,2024-05-12,Pizza Nation,Sushi,Japanese,354.83,5,69.0,bangalore,4.4,upi,False,12,5,May,1774.1499999999999
101422,2024-06-03,Healthy Bites,Salad,Healthy,837.17,5,78.0,pune,2.2,wallet,False,3,6,June,4185.849999999999
101423,2024-04-12,Pasta Point,Burger,Fast Food,247.94,1,27.0,hyderabad,1.2,cash,False,12,4,April,247.94
101424,2024-05-22,Wok Station,Burger,Fast Food,839.19,2,10.0,pune,3.2,cash,False,22,5,May,1678.38
101425,,Biryani House,Noodles,Chinese,1237.02,8,23.0,chennai,2.7,card,True,,,,9896.16
101426,2024-04-01,Burger Hub,Burger,Fast Food,728.35,7,86.0,delhi,1.8,card,False,1,4,April,5098.45
101427,2024-01-05,Sushi World,Paneer Tikka,Indian,1469.82,5,82.0,kolkata,4.0,wallet,False,5,1,January,7349.099999999999
101428,2024-03-18,Cafe Aroma,Pasta,Italian,1221.18,5,25.0,mumbai,3.1,upi,False,18,3,March,6105.900000000001
101429,2024-04-05,Healthy Bites,Paneer Tikka,Indian,638.62,6,81.0,delhi,2.6,wallet,False,5,4,April,3831.7200000000003
101430,2024-02-15,Spice Villa,Pasta,Italian,1372.43,7,27.0,delhi,2.7,cash,False,15,2,February,9607.01
101431,2024-04-09,Burger Hub,Paneer Tikka,Indian,385.95,5,13.0,mumbai,2.2,card,False,9,4,April,1929.75
101432,2024-03-14,Healthy Bites,Noodles,Chinese,700.64,4,50.0,bangalore,3.0,upi,False,14,3,March,2802.56
101433,2024-01-24,Spice Villa,Pizza,Fast Food,1303.83,1,60.0,delhi,1.7,wallet,False,24,1,January,1303.83
101434,2024-05-22,Spice Villa,Biryani,Indian,737.91,5,79.0,pune,3.5,card,False,22,5,May,3689.5499999999997
101435,2024-05-08,Pasta Point,Sandwich,Snacks,909.93,6,50.0,bangalore,1.5,cash,False,8,5,May,5459.58
101436,2024-04-03,Pizza Nation,Coffee,Beverages,1381.06,2,68.0,bangalore,2.9,upi,False,3,4,April,2762.12
101437,2024-06-28,Biryani House,Sushi,Japanese,1119.16,5,69.0,hyderabad,3.3,wallet,False,28,6,June,5595.8
101438,2024-02-01,Tandoori Express,Biryani,Indian,1359.85,6,75.0,bangalore,1.9,cash,False,1,2,February,8159.099999999999
101439,2024-02-14,Sushi World,Pizza,Fast Food,994.92,3,14.0,kolkata,3.0,cash,False,14,2,February,2984.7599999999998
101440,2024-06-26,Spice Villa,Noodles,Chinese,754.81,2,18.0,bangalore,1.5,upi,False,26,6,June,1509.62
101441,2024-02-18,Sushi World,Noodles,Chinese,1224.2,2,23.0,bangalore,3.7,wallet,False,18,2,February,2448.4
101442,2024-04-11,Biryani House,Pizza,Fast Food,618.04,7,18.0,hyderabad,1.9,card,False,11,4,April,4326.28
101443,2024-05-16,Cafe Aroma,Salad,Healthy,1366.57,4,42.36585365853659,pune,3.3,card,False,16,5,May,5466.28
101444,2024-05-11,Pizza Nation,Pasta,Italian,847.23,5,31.0,mumbai,2.6,wallet,False,11,5,May,4236.15
101445,2024-05-12,Pasta Point,Paneer Tikka,Indian,876.68,8,83.0,hyderabad,3.1,cash,False,12,5,May,7013.44
101446,2024-04-25,Spice Villa,Pasta,Italian,1138.17,5,34.0,chennai,4.6,cash,False,25,4,April,5690.85
101447,2024-05-07,Healthy Bites,Noodles,Chinese,1380.58,6,44.0,delhi,1.8,wallet,False,7,5,May,8283.48
101448,2024-01-30,Pizza Nation,Sandwich,Snacks,1111.09,4,53.0,hyderabad,4.4,upi,False,30,1,January,4444.36
101449,2024-05-26,Biryani House,Paneer Tikka,Indian,193.3,6,12.0,delhi,3.5,cash,False,26,5,May,1159.8000000000002
101450,2024-04-05,Biryani House,Coffee,Beverages,605.98,7,84.0,pune,4.3,card,False,5,4,April,4241.860000000001
101451,2024-01-06,Wok Station,Sandwich,Snacks,1151.45,1,50.0,delhi,3.7,cash,False,6,1,January,1151.45
101452,2024-03-21,Sushi World,Paneer Tikka,Indian,193.34,3,70.0,mumbai,3.6,wallet,False,21,3,March,580.02
101453,2024-04-28,Healthy Bites,Burger,Fast Food,834.19,2,51.0,delhi,2.2,card,False,28,4,April,1668.38
101454,2024-05-25,Biryani House,Sandwich,Snacks,1155.69,8,54.0,bangalore,3.4,upi,False,25,5,May,9245.52
101455,2024-06-15,Burger Hub,Paneer Tikka,Indian,969.82,7,47.0,bangalore,2.0,wallet,False,15,6,June,6788.740000000001
101456,2024-06-06,Healthy Bites,Biryani,Indian,344.03,2,47.0,delhi,4.8,upi,False,6,6,June,688.06
101457,2024-03-04,Biryani House,Coffee,Beverages,120.01,7,58.0,kolkata,2.4,cash,False,4,3,March,840.07
101458,2024-02-22,Tandoori Express,Salad,Healthy,1240.14,2,50.088235294117645,pune,2.3,card,False,22,2,February,2480.28
101459,2024-02-23,Tandoori Express,Salad,Healthy,610.09,1,37.0,kolkata,3.0,cash,False,23,2,February,610.09
101460,2024-05-27,Tandoori Express,Sushi,Japanese,723.67,4,37.0,bangalore,3.3,wallet,False,27,5,May,2894.68
101461,2024-03-12,Tandoori Express,Salad,Healthy,1302.0,1,32.0,kolkata,4.1,wallet,False,12,3,March,1302.0
101462,2024-02-04,Pasta Point,Sushi,Japanese,577.86,4,52.0,delhi,4.6,wallet,False,4,2,February,2311.44
101463,2024-01-09,Sushi World,Sushi,Japanese,1454.33,7,44.0,mumbai,4.1,cash,False,9,1,January,10180.31
101464,2024-03-13,Biryani House,Sandwich,Snacks,747.25,6,38.0,chennai,1.9,cash,False,13,3,March,4483.5
101465,2024-02-02,Pizza Nation,Sushi,Japanese,91.97,3,63.0,bangalore,1.7,card,False,2,2,February,275.90999999999997
101466,2024-04-28,Burger Hub,Pasta,Italian,176.3,4,88.0,mumbai,3.1,card,False,28,4,April,705.2
101467,2024-05-21,Burger Hub,Pizza,Fast Food,820.34,4,57.0,delhi,2.0,wallet,False,21,5,May,3281.36
101468,2024-02-08,Tandoori Express,Paneer Tikka,Indian,980.69,5,69.0,mumbai,3.0,wallet,False,8,2,February,4903.450000000001
101469,2024-06-26,Spice Villa,Biryani,Indian,190.94,5,33.0,mumbai,2.1,upi,False,26,6,June,954.7
101470,2024-01-13,Pizza Nation,Salad,Healthy,1256.38,3,65.0,delhi,2.5,wallet,False,13,1,January,3769.1400000000003
101471,2024-04-02,Spice Villa,Coffee,Beverages,1400.55,2,63.0,kolkata,1.3,cash,False,2,4,April,2801.1
101472,,Pasta Point,Burger,Fast Food,938.98,5,52.0,chennai,3.3,upi,True,,,,4694.9
101473,2024-05-24,Biryani House,Paneer Tikka,Indian,1148.74,2,23.0,kolkata,4.3,wallet,False,24,5,May,2297.48
101474,2024-05-06,Cafe Aroma,Pizza,Fast Food,343.61,3,45.0,delhi,4.2,cash,False,6,5,May,1030.83
101475,2024-02-03,Burger Hub,Coffee,Beverages,515.08,3,48.0,delhi,4.1,cash,False,3,2,February,1545.2400000000002
101476,2024-06-19,Burger Hub,Salad,Healthy,337.14,5,28.0,hyderabad,4.7,card,False,19,6,June,1685.6999999999998
101477,2024-03-21,Biryani House,Sushi,Japanese,753.73,1,33.0,delhi,3.5,wallet,False,21,3,March,753.73
101478,2024-06-26,Pizza Nation,Salad,Healthy,935.8,1,27.0,kolkata,2.4,card,False,26,6,June,935.8
101479,2024-06-28,Cafe Aroma,Pizza,Fast Food,230.19,2,65.0,hyderabad,2.6,wallet,False,28,6,June,460.38
101480,2024-01-03,Biryani House,Sushi,Japanese,1203.45,7,69.0,mumbai,1.2,card,False,3,1,January,8424.15
101481,2024-02-03,Tandoori Express,Coffee,Beverages,1143.87,2,72.0,mumbai,4.4,cash,False,3,2,February,2287.74
101482,2024-03-24,Cafe Aroma,Burger,Fast Food,1111.06,4,90.0,mumbai,1.8,card,False,24,3,March,4444.24
101483,2024-02-17,Cafe Aroma,Sandwich,Snacks,1421.26,3,77.0,delhi,2.1,upi,False,17,2,February,4263.78
101484,2024-02-23,Spice Villa,Pizza,Fast Food,1112.13,3,55.0,delhi,1.0,cash,False,23,2,February,3336.3900000000003
101485,2024-05-12,Burger Hub,Burger,Fast Food,615.2,7,85.0,hyderabad,1.0,cash,False,12,5,May,4306.400000000001
101486,2024-06-24,Tandoori Express,Pizza,Fast Food,1213.62,5,90.0,chennai,1.9,wallet,False,24,6,June,6068.099999999999
101487,2024-05-20,Burger Hub,Paneer Tikka,Indian,849.32,5,20.0,mumbai,4.5,wallet,False,20,5,May,4246.6
101488,2024-04-24,Burger Hub,Biryani,Indian,615.67,4,22.0,delhi,2.0,cash,False,24,4,April,2462.68
101489,2024-03-20,Pizza Nation,Noodles,Chinese,868.52,5,28.0,delhi,4.9,upi,False,20,3,March,4342.6
101490,2024-03-05,Burger Hub,Sushi,Japanese,739.93,7,47.05681818181818,chennai,3.4,card,False,5,3,March,5179.509999999999
101491,2024-05-18,Cafe Aroma,Salad,Healthy,1096.88,3,12.0,delhi,3.8,upi,False,18,5,May,3290.6400000000003
101492,2024-05-08,Sushi World,Pasta,Italian,926.98,1,60.0,chennai,3.1,card,False,8,5,May,926.98
101493,,Spice Villa,Noodles,Chinese,1201.33,4,30.0,mumbai,1.9,cash,True,,,,4805.32
101494,2024-06-09,Healthy Bites,Pasta,Italian,1175.66,6,24.0,pune,4.8,card,False,9,6,June,7053.960000000001
101495,,Healthy Bites,Noodles,Chinese,1025.09,1,32.0,delhi,2.1,upi,True,,,,1025.09
101496,2024-06-09,Sushi World,Sandwich,Snacks,730.76,2,26.0,bangalore,5.0,cash,False,9,6,June,1461.52
101497,2024-03-07,Burger Hub,Pasta,Italian,455.58,6,47.05681818181818,chennai,1.9,cash,False,7,3,March,2733.48
101498,2024-01-28,Spice Villa,Sushi,Japanese,1469.43,4,48.0,bangalore,4.9,upi,False,28,1,January,5877.72
101499,2024-03-01,Pasta Point,Burger,Fast Food,1135.8,4,49.0,bangalore,1.6,cash,False,1,3,March,4543.2
101500,2024-02-16,Cafe Aroma,Coffee,Beverages,311.72,2,26.0,delhi,3.7,wallet,False,16,2,February,623.44
101501,2024-06-08,Cafe Aroma,Salad,Healthy,1403.27,3,45.0,bangalore,4.8,wallet,False,8,6,June,4209.8099999999995
101502,2024-01-04,Tandoori Express,Sandwich,Snacks,496.7,2,84.0,delhi,1.8,card,False,4,1,January,993.4
101503,2024-03-19,Healthy Bites,Sandwich,Snacks,507.9,4,44.0,pune,2.2,wallet,False,19,3,March,2031.6
101504,2024-04-01,Spice Villa,Sandwich,Snacks,294.16,7,87.0,delhi,2.4,cash,False,1,4,April,2059.1200000000003
101505,2024-05-20,Tandoori Express,Salad,Healthy,992.8,2,88.0,delhi,1.8,wallet,False,20,5,May,1985.6
101506,2024-02-15,Burger Hub,Biryani,Indian,689.23,6,46.0,kolkata,4.5,card,False,15,2,February,4135.38
101507,2024-02-16,Cafe Aroma,Paneer Tikka,Indian,1490.16,1,22.0,bangalore,5.0,card,False,16,2,February,1490.16
101508,2024-05-15,Tandoori Express,Biryani,Indian,1111.21,1,61.0,mumbai,3.4,wallet,False,15,5,May,1111.21
101509,2024-02-21,Pizza Nation,Pasta,Italian,991.44,1,35.0,chennai,5.0,cash,False,21,2,February,991.44
101510,2024-01-26,Pizza Nation,Pizza,Fast Food,126.06,3,40.0,chennai,3.8,wallet,False,26,1,January,378.18
101511,2024-01-14,Pizza Nation,Burger,Fast Food,1155.89,3,55.0,mumbai,3.5,cash,False,14,1,January,3467.67
101512,2024-04-22,Tandoori Express,Paneer Tikka,Indian,983.31,6,11.0,bangalore,1.3,upi,False,22,4,April,5899.86
101513,2024-06-02,Burger Hub,Pizza,Fast Food,316.38,8,10.0,chennai,4.1,upi,False,2,6,June,2531.04
101514,2024-06-01,Pizza Nation,Coffee,Beverages,230.21,4,29.0,hyderabad,1.8,wallet,False,1,6,June,920.84
101515,2024-01-28,Biryani House,Sushi,Japanese,251.27,6,15.0,delhi,2.7,upi,False,28,1,January,1507.6200000000001
101516,2024-06-20,Wok Station,Sushi,Japanese,878.83,8,74.0,mumbai,3.0,upi,False,20,6,June,7030.64
101517,2024-05-21,Cafe Aroma,Biryani,Indian,310.42,7,59.0,chennai,4.1,card,False,21,5,May,2172.94
101518,2024-02-06,Biryani House,Salad,Healthy,687.78,2,56.0,delhi,4.8,cash,False,6,2,February,1375.56
101519,2024-06-15,Tandoori Express,Salad,Healthy,631.52,2,15.0,mumbai,4.8,upi,False,15,6,June,1263.04
101520,2024-01-17,Sushi World,Sushi,Japanese,1066.67,4,46.0,delhi,2.2,card,False,17,1,January,4266.68
101521,2024-01-19,Cafe Aroma,Pizza,Fast Food,1229.48,6,15.0,delhi,2.5,card,False,19,1,January,7376.88
101522,2024-05-20,Cafe Aroma,Sandwich,Snacks,654.08,4,88.0,delhi,1.9,card,False,20,5,May,2616.32
101523,2024-05-29,Pizza Nation,Burger,Fast Food,472.11,5,29.0,delhi,4.3,card,False,29,5,May,2360.55
101524,2024-03-25,Sushi World,Coffee,Beverages,535.75,2,19.0,delhi,4.6,upi,False,25,3,March,1071.5
101525,2024-06-20,Pasta Point,Paneer Tikka,Indian,786.81,6,58.0,chennai,3.6,upi,False,20,6,June,4720.86
101526,2024-01-10,Cafe Aroma,Biryani,Indian,811.03,6,64.0,chennai,2.9,cash,False,10,1,January,4866.18
101527,2024-06-13,Biryani House,Burger,Fast Food,1254.21,6,43.0,chennai,2.9,cash,False,13,6,June,7525.26
101528,2024-03-18,Pizza Nation,Biryani,Indian,515.79,1,66.0,bangalore,1.3,wallet,False,18,3,March,515.79
101529,2024-02-17,Cafe Aroma,Pasta,Italian,878.35,7,61.0,mumbai,4.6,cash,False,17,2,February,6148.45
101530,2024-06-29,Cafe Aroma,Coffee,Beverages,273.27,7,28.0,bangalore,1.3,upi,False,29,6,June,1912.8899999999999
101531,2024-05-01,Cafe Aroma,Sandwich,Snacks,1062.11,3,77.0,bangalore,3.0,cash,False,1,5,May,3186.33
101532,,Wok Station,Sushi,Japanese,823.11,4,52.0,delhi,4.1,upi,True,,,,3292.44
101533,2024-01-03,Sushi World,Coffee,Beverages,1133.93,6,67.0,pune,2.0,card,False,3,1,January,6803.58
101534,2024-06-29,Biryani House,Salad,Healthy,861.32,6,30.0,mumbai,1.3,card,False,29,6,June,5167.92
101535,2024-02-14,Spice Villa,Pasta,Italian,1301.65,3,36.0,delhi,3.8,wallet,False,14,2,February,3904.9500000000003
101536,2024-02-12,Pizza Nation,Pizza,Fast Food,1267.0,8,25.0,mumbai,1.4,upi,False,12,2,February,10136.0
101537,2024-04-18,Wok Station,Paneer Tikka,Indian,490.31,7,39.0,delhi,1.7,upi,False,18,4,April,3432.17
101538,2024-05-06,Spice Villa,Paneer Tikka,Indian,1355.85,1,44.0,delhi,2.6,wallet,False,6,5,May,1355.85
101539,2024-01-11,Burger Hub,Sandwich,Snacks,719.82,1,20.0,pune,1.8,cash,False,11,1,January,719.82
101540,2024-01-29,Tandoori Express,Burger,Fast Food,376.32,8,45.0,chennai,1.9,upi,False,29,1,January,3010.56
101541,2024-03-07,Tandoori Express,Paneer Tikka,Indian,695.19,1,82.0,bangalore,3.0,card,False,7,3,March,695.19
101542,2024-02-10,Healthy Bites,Pizza,Fast Food,938.69,3,73.0,delhi,4.4,wallet,False,10,2,February,2816.07
101543,2024-02-13,Pasta Point,Biryani,Indian,503.82,7,50.403361344537814,delhi,3.6,card,False,13,2,February,3526.74
101544,2024-05-06,Sushi World,Noodles,Chinese,455.98,6,52.56410256410256,bangalore,1.0,cash,False,6,5,May,2735.88
101545,2024-04-05,Burger Hub,Pasta,Italian,1024.45,3,31.0,mumbai,1.3,upi,False,5,4,April,3073.3500000000004
101546,2024-02-22,Burger Hub,Paneer Tikka,Indian,849.94,4,30.0,delhi,1.8,upi,False,22,2,February,3399.76
101547,2024-06-23,Pizza Nation,Noodles,Chinese,863.41,1,38.0,mumbai,2.1,wallet,False,23,6,June,863.41
101548,2024-03-04,Wok Station,Paneer Tikka,Indian,1228.12,4,41.0,delhi,1.6,wallet,False,4,3,March,4912.48
101549,2024-05-28,Burger Hub,Pasta,Italian,117.85,4,44.0,bangalore,1.4,wallet,False,28,5,May,471.4
101550,2024-03-20,Healthy Bites,Noodles,Chinese,270.13,2,61.0,mumbai,2.9,upi,False,20,3,March,540.26
101551,2024-01-26,Burger Hub,Pizza,Fast Food,925.32,2,67.0,delhi,4.9,wallet,False,26,1,January,1850.64
101552,2024-03-22,Pizza Nation,Coffee,Beverages,221.82,7,64.0,kolkata,2.1,wallet,False,22,3,March,1552.74
101553,2024-06-17,Cafe Aroma,Sushi,Japanese,1366.1,7,39.0,kolkata,3.1,card,False,17,6,June,9562.699999999999
101554,2024-03-22,Spice Villa,Noodles,Chinese,351.29,2,39.0,mumbai,2.4,upi,False,22,3,March,702.58
101555,2024-06-12,Healthy Bites,Pizza,Fast Food,505.31,1,66.0,chennai,3.4,upi,False,12,6,June,505.31
101556,2024-06-28,Tandoori Express,Noodles,Chinese,297.72,4,42.0,delhi,3.7,upi,False,28,6,June,1190.88
101557,2024-03-01,Tandoori Express,Burger,Fast Food,766.01,4,83.0,hyderabad,1.8,wallet,False,1,3,March,3064.04
101558,2024-05-13,Pizza Nation,Noodles,Chinese,956.87,5,47.0,kolkata,2.1,card,False,13,5,May,4784.35
101559,2024-01-05,Wok Station,Sandwich,Snacks,1129.12,6,71.0,mumbai,4.2,wallet,False,5,1,January,6774.719999999999
101560,2024-05-29,Spice Villa,Coffee,Beverages,1186.06,4,50.0,kolkata,1.3,upi,False,29,5,May,4744.24
101561,2024-03-17,Spice Villa,Pasta,Italian,92.24,3,61.0,kolkata,4.5,wallet,False,17,3,March,276.71999999999997
101562,2024-03-11,Healthy Bites,Biryani,Indian,1330.75,2,31.0,hyderabad,2.0,upi,False,11,3,March,2661.5
101563,2024-03-08,Burger Hub,Paneer Tikka,Indian,939.79,7,66.0,bangalore,2.6,cash,False,8,3,March,6578.53
101564,2024-01-13,Pasta Point,Paneer Tikka,Indian,342.86,5,12.0,delhi,3.5,upi,False,13,1,January,1714.3000000000002
101565,2024-02-26,Pasta Point,Biryani,Indian,845.02,3,69.0,delhi,4.8,cash,False,26,2,February,2535.06
101566,2024-04-17,Burger Hub,Salad,Healthy,283.86,1,45.0,delhi,4.7,wallet,False,17,4,April,283.86
101567,2024-03-10,Spice Villa,Salad,Healthy,390.11,6,49.205882352941174,chennai,1.7,wallet,False,10,3,March,2340.66
101568,2024-03-13,Sushi World,Pasta,Italian,371.93,4,24.0,bangalore,3.0,card,False,13,3,March,1487.72
101569,2024-06-17,Sushi World,Pasta,Italian,632.51,5,35.0,kolkata,2.9,card,False,17,6,June,3162.55
101570,2024-01-12,Cafe Aroma,Coffee,Beverages,1147.91,4,87.0,bangalore,3.5,cash,False,12,1,January,4591.64
101571,2024-02-14,Pasta Point,Coffee,Beverages,222.12,1,73.0,delhi,3.3,cash,False,14,2,February,222.12
101572,2024-04-19,Tandoori Express,Pasta,Italian,712.32,5,73.0,mumbai,2.1,wallet,False,19,4,April,3561.6000000000004
101573,2024-02-05,Tandoori Express,Paneer Tikka,Indian,1160.41,3,57.0,hyderabad,2.5,cash,False,5,2,February,3481.2300000000005
101574,2024-03-27,Biryani House,Sushi,Japanese,812.32,5,11.0,bangalore,1.9,wallet,False,27,3,March,4061.6000000000004
101575,2024-05-16,Spice Villa,Sushi,Japanese,1111.08,1,14.0,pune,1.9,wallet,False,16,5,May,1111.08
101576,2024-03-08,Tandoori Express,Burger,Fast Food,999.51,2,68.0,chennai,4.6,cash,False,8,3,March,1999.02
101577,2024-02-03,Cafe Aroma,Salad,Healthy,1148.47,6,42.0,bangalore,4.4,upi,False,3,2,February,6890.82
101578,2024-06-04,Wok Station,Salad,Healthy,1359.89,6,21.0,delhi,4.3,upi,False,4,6,June,8159.34
101579,2024-06-15,Biryani House,Coffee,Beverages,317.05,1,49.0,kolkata,3.8,wallet,False,15,6,June,317.05
101580,2024-04-18,Tandoori Express,Burger,Fast Food,595.94,7,48.0609756097561,mumbai,2.8,upi,False,18,4,April,4171.58
101581,2024-02-16,Cafe Aroma,Burger,Fast Food,704.84,7,25.0,chennai,1.5,card,False,16,2,February,4933.88
101582,2024-05-26,Healthy Bites,Pizza,Fast Food,752.04,6,15.0,mumbai,4.0,upi,False,26,5,May,4512.24
101583,2024-06-12,Healthy Bites,Sandwich,Snacks,795.28,7,48.544,delhi,4.4,upi,False,12,6,June,5566.96
101584,2024-04-14,Biryani House,Pizza,Fast Food,736.88,2,61.0,delhi,2.8,cash,False,14,4,April,1473.76
101585,2024-05-10,Cafe Aroma,Pizza,Fast Food,900.59,1,84.0,delhi,4.1,upi,False,10,5,May,900.59
101586,2024-01-02,Pizza Nation,Coffee,Beverages,674.52,4,39.0,mumbai,2.8,card,False,2,1,January,2698.08
101587,2024-03-24,Cafe Aroma,Pasta,Italian,303.98,4,21.0,pune,1.9,cash,False,24,3,March,1215.92
101588,2024-05-17,Tandoori Express,Pizza,Fast Food,883.12,8,49.515151515151516,delhi,2.4,card,False,17,5,May,7064.96
101589,2024-06-26,Healthy Bites,Sushi,Japanese,1441.2,5,41.0,pune,3.8,cash,False,26,6,June,7206.0
101590,2024-02-26,Wok Station,Coffee,Beverages,749.5,1,58.0,bangalore,2.1,cash,False,26,2,February,749.5
101591,2024-04-24,Cafe Aroma,Pizza,Fast Food,438.69,3,75.0,delhi,1.0,wallet,False,24,4,April,1316.07
101592,2024-05-12,Healthy Bites,Burger,Fast Food,665.42,8,36.0,delhi,3.5,wallet,False,12,5,May,5323.36
101593,2024-03-24,Cafe Aroma,Pasta,Italian,315.16,3,47.0,delhi,4.4,cash,False,24,3,March,945.48
101594,2024-04-17,Spice Villa,Coffee,Beverages,1016.87,3,69.0,bangalore,1.4,cash,False,17,4,April,3050.61
101595,2024-03-02,Cafe Aroma,Paneer Tikka,Indian,323.52,7,81.0,chennai,1.5,cash,False,2,3,March,2264.64
101596,2024-06-13,Cafe Aroma,Pasta,Italian,1359.92,5,86.0,kolkata,3.6,wallet,False,13,6,June,6799.6
101597,2024-05-29,Pizza Nation,Burger,Fast Food,1124.81,3,57.0,delhi,3.4,upi,False,29,5,May,3374.43
101598,,Pasta Point,Coffee,Beverages,339.35,8,17.0,mumbai,2.5,upi,True,,,,2714.8
101599,2024-05-08,Pasta Point,Salad,Healthy,1166.09,1,38.0,chennai,2.7,wallet,False,8,5,May,1166.09
101600,2024-05-25,Tandoori Express,Noodles,Chinese,1458.67,5,75.0,chennai,1.5,upi,False,25,5,May,7293.35
101601,2024-04-28,Pasta Point,Sandwich,Snacks,1091.47,4,39.0,hyderabad,2.5,wallet,False,28,4,April,4365.88
101602,2024-05-14,Healthy Bites,Sushi,Japanese,799.6,3,16.0,delhi,1.7,wallet,False,14,5,May,2398.8
101603,2024-03-29,Healthy Bites,Paneer Tikka,Indian,625.04,8,82.0,hyderabad,1.7,upi,False,29,3,March,5000.32
101604,2024-05-11,Healthy Bites,Paneer Tikka,Indian,1122.3,6,71.0,chennai,2.6,wallet,False,11,5,May,6733.799999999999
101605,2024-06-04,Spice Villa,Paneer Tikka,Indian,1189.0,2,32.0,delhi,3.0,card,False,4,6,June,2378.0
101606,2024-01-18,Healthy Bites,Biryani,Indian,349.23,2,26.0,delhi,1.1,wallet,False,18,1,January,698.46
101607,2024-05-24,Spice Villa,Salad,Healthy,1108.61,5,39.0,mumbai,4.5,cash,False,24,5,May,5543.049999999999
101608,2024-03-24,Sushi World,Burger,Fast Food,896.37,8,85.0,bangalore,2.7,card,False,24,3,March,7170.96
101609,2024-05-25,Spice Villa,Pasta,Italian,96.13,3,45.74074074074074,bangalore,1.9,wallet,False,25,5,May,288.39
101610,2024-05-19,Pizza Nation,Paneer Tikka,Indian,450.65,7,82.0,delhi,4.3,card,False,19,5,May,3154.5499999999997
101611,2024-01-26,Wok Station,Salad,Healthy,86.13,6,10.0,bangalore,2.6,card,False,26,1,January,516.78
101612,2024-03-19,Spice Villa,Coffee,Beverages,1005.33,5,10.0,delhi,4.2,upi,False,19,3,March,5026.650000000001
101613,2024-02-20,Sushi World,Noodles,Chinese,1012.44,6,22.0,delhi,3.0,wallet,False,20,2,February,6074.64
101614,2024-05-29,Burger Hub,Noodles,Chinese,202.35,3,28.0,delhi,4.3,upi,False,29,5,May,607.05
101615,2024-05-20,Biryani House,Sandwich,Snacks,732.66,3,49.0,mumbai,2.8,wallet,False,20,5,May,2197.98
101616,2024-01-02,Burger Hub,Salad,Healthy,1441.45,3,50.0,chennai,4.7,wallet,False,2,1,January,4324.35
101617,2024-01-23,Pizza Nation,Noodles,Chinese,943.79,1,81.0,mumbai,4.9,upi,False,23,1,January,943.79
101618,2024-05-19,Healthy Bites,Sandwich,Snacks,460.54,5,51.67391304347826,pune,2.4,cash,False,19,5,May,2302.7000000000003
101619,2024-05-05,Biryani House,Noodles,Chinese,1100.0,6,24.0,delhi,1.2,cash,False,5,5,May,6600.0
101620,2024-01-05,Burger Hub,Sushi,Japanese,1347.01,5,49.0,mumbai,2.1,upi,False,5,1,January,6735.05
101621,2024-01-11,Pizza Nation,Pasta,Italian,114.27,7,30.0,bangalore,4.0,wallet,False,11,1,January,799.89
101622,2024-03-13,Burger Hub,Sushi,Japanese,838.53,3,53.0,chennai,4.6,upi,False,13,3,March,2515.59
101623,2024-05-08,Sushi World,Biryani,Indian,672.88,4,69.0,delhi,4.4,wallet,False,8,5,May,2691.52
101624,2024-06-02,Burger Hub,Coffee,Beverages,1450.24,1,15.0,delhi,3.9,card,False,2,6,June,1450.24
101625,2024-03-27,Pizza Nation,Biryani,Indian,1046.66,7,22.0,bangalore,2.1,upi,False,27,3,March,7326.620000000001
101626,2024-06-02,Sushi World,Salad,Healthy,249.41,7,48.073170731707314,pune,2.3,cash,False,2,6,June,1745.87
101627,2024-06-22,Biryani House,Coffee,Beverages,595.97,8,17.0,pune,3.7,upi,False,22,6,June,4767.76
101628,2024-05-04,Biryani House,Pizza,Fast Food,490.77,6,83.0,bangalore,4.5,upi,False,4,5,May,2944.62
101629,2024-05-16,Spice Villa,Salad,Healthy,1078.43,1,11.0,delhi,2.5,card,False,16,5,May,1078.43
101630,2024-03-02,Wok Station,Coffee,Beverages,88.43,7,45.65765765765766,delhi,2.6,card,False,2,3,March,619.01
101631,2024-01-03,Spice Villa,Burger,Fast Food,1339.68,7,11.0,hyderabad,3.4,cash,False,3,1,January,9377.76
101632,2024-06-25,Pizza Nation,Paneer Tikka,Indian,163.36,1,27.0,chennai,3.1,card,False,25,6,June,163.36
